LTL_Picker,LTL_Lines,Date
79,67,3/24/2008
176,273,3/25/2008
278,150,3/25/2008
306,150,3/25/2008
930,100,3/25/2008
79,26,3/25/2008
974,100,3/25/2008
BO,85,3/25/2008
CA,40,3/25/2008
EN,8,3/25/2008
176,143,3/25/2008
306,77,3/25/2008
930,175,3/25/2008
7*9,102,3/25/2008
176,172,3/26/2008
278,150,3/26/2008
306,150,3/26/2008
930,100,3/26/2008
79,27,3/26/2008
974,100,3/26/2008
ca,48,3/26/2008
en,4,3/26/2008
176,191,3/26/2008
306,150,3/26/2008
930,175,3/26/2008
79,92,3/26/2008
176,276,3/27/2008
176,194,3/27/2008
278,140,3/27/2008
306,140,3/27/2008
306,150,3/27/2008
148,75,3/27/2008
148,106,3/27/2008
185,24,3/27/2008
185,105,3/27/2008
974,100,3/27/2008
CA,69,3/27/2008
EN,7,3/27/2008
176,229,3/28/2008
278,125,3/28/2008
306,125,3/28/2008
930,75,3/28/2008
79,50,3/28/2008
974,100,3/28/2008
en,8,3/28/2008
CA,34,3/28/2008
BO,164,3/28/2008
176,319,3/31/2008
176,157,3/31/2008
185,75,3/31/2008
185,110,3/31/2008
306,125,3/31/2008
306,7,3/31/2008
930,75,3/31/2008
930,110,3/31/2008
79,110,3/31/2008
974,100,3/31/2008
148,48,3/31/2008
ca,65,3/31/2008
en,8,3/31/2008
176,302,4/1/2008
278,125,4/1/2008
306,125,4/1/2008
930,75,4/1/2008
974,67,4/1/2008
ca,13,4/1/2008
en,4,4/1/2008
176,208,4/1/2008
930,125,4/1/2008
79,128,4/1/2008
185,80,4/1/2008
930,17,4/1/2008
176,339,4/2/2008
278,147,4/2/2008
306,147,4/2/2008
930,75,4/2/2008
79,50,4/2/2008
974,100,4/2/2008
CAN,72,4/2/2008
EN,10,4/2/2008
278,150,4/3/2008
306,150,4/3/2008
930,100,4/3/2008
79,335,4/3/2008
974,100,4/3/2008
185,24,4/3/2008
CAN,68,4/3/2008
EN,7,4/3/2008
306,227,4/3/2008
930,185,4/3/2008
79,117,4/3/2008
176,217,4/4/2008
278,150,4/4/2008
306,150,4/4/2008
930,86,4/4/2008
79,50,4/4/2008
974,100,4/4/2008
CAN,50,4/4/2008
EN,3,4/4/2008
176,180,4/4/2008
306,244,4/4/2008
79,35,4/4/2008
176,387,4/7/2008
278,150,4/7/2008
306,150,4/7/2008
306,167,4/7/2008
930,100,4/7/2008
930,175,4/7/2008
79,37,4/7/2008
974,100,4/7/2008
can,35,4/7/2008
en,3,4/7/2008
176,323,4/8/2008
278,125,4/8/2008
306,125,4/8/2008
930,75,4/8/2008
974,100,4/8/2008
CANADA,59,4/8/2008
EN,6,4/8/2008
176,197,4/8/2008
930,78,4/8/2008
79,112,4/8/2008
185,50,4/8/2008
185,112,4/8/2008
148,50,4/8/2008
C,41,4/9/2008
EN,3,4/9/2008
176,336,4/9/2008
278,150,4/9/2008
306,150,4/9/2008
148,75,4/9/2008
79,25,4/9/2008
974,100,4/9/2008
176,171,4/9/2008
306,90,4/9/2008
148,175,4/9/2008
79,175,4/9/2008
974,108,4/9/2008
176,321,4/10/2008
278,150,4/10/2008
306,150,4/10/2008
930,100,4/10/2008
79,63,4/10/2008
930,35,4/10/2008
canada,58,4/10/2008
en,3,4/10/2008
176,198,4/10/2008
306,156,4/10/2008
930,150,4/10/2008
79,65,4/10/2008
176,282,4/11/2008
278,150,4/11/2008
306,150,4/11/2008
930,100,4/11/2008
974,100,4/11/2008
canada,24,4/11/2008
en,4,4/11/2008
176,225,4/14/2008
278,125,4/14/2008
306,125,4/14/2008
930,75,4/14/2008
974,31,4/14/2008
can,31,4/14/2008
en,5,4/14/2008
176,198,4/14/2008
306,160,4/14/2008
930,175,4/14/2008
79,100,4/14/2008
176,275,4/15/2008
278,125,4/15/2008
306,125,4/15/2008
930,75,4/15/2008
974,65,4/15/2008
CA,56,4/15/2008
EN,5,4/15/2008
176,168,4/15/2008
306,36,4/15/2008
930,153,4/15/2008
185,100,4/15/2008
176,301,4/16/2008
278,132,4/16/2008
306,132,4/16/2008
930,75,4/16/2008
974,78,4/16/2008
CA,56,4/16/2008
EN,7,4/16/2008
176,153,4/16/2008
306,91,4/16/2008
930,174,4/16/2008
79,192,4/16/2008
,,4/16/2008
176,341,4/17/2008
278,125,4/17/2008
306,125,4/17/2008
930,75,4/17/2008
79,35,4/17/2008
ca,60,4/17/2008
en,11,4/17/2008
176,146,4/17/2008
306,275,4/17/2008
930,200,4/17/2008
79,150,4/17/2008
278,108,4/17/2008
176,415,4/18/2008
278,125,4/18/2008
306,125,4/18/2008
306,35,4/18/2008
930,75,4/18/2008
930,175,4/18/2008
79,50,4/18/2008
79,100,4/18/2008
79,125,4/18/2008
974,30,4/18/2008
ca,46,4/18/2008
en,7,4/18/2008
,,4/18/2008
,,4/18/2008
176,236,4/21/2008
278,125,4/21/2008
306,125,4/21/2008
930,75,4/21/2008
974,23,4/21/2008
can,29,4/21/2008
en,3,4/21/2008
176,118,4/21/2008
278,205,4/21/2008
930,109,4/21/2008
176,352,4/22/2008
278,125,4/22/2008
306,125,4/22/2008
930,75,4/22/2008
974,37,4/22/2008
ca,82,4/22/2008
en,6,4/22/2008
176,125,4/22/2008
306,6,4/22/2008
930,200,4/22/2008
79,119,4/22/2008
79,131,4/22/2008
176,310,4/23/2008
278,150,4/23/2008
306,150,4/23/2008
930,84,4/23/2008
79,78,4/23/2008
CA,40,4/23/2008
EN,8,4/23/2008
176,166,4/23/2008
306,135,4/23/2008
930,150,4/23/2008
79,71,4/23/2008
79,165,4/23/2008
176,315,4/24/2008
278,125,4/24/2008
306,125,4/24/2008
930,75,4/24/2008
79,33,4/24/2008
185,50,4/24/2008
CA,84,4/24/2008
EN,5,4/24/2008
176,123,4/24/2008
306,138,4/24/2008
930,175,4/24/2008
79,92,4/24/2008
79,120,4/24/2008
185,66,4/24/2008
176,327,4/25/2008
278,125,4/25/2008
306,125,4/25/2008
930,64,4/25/2008
can,70,4/25/2008
en,8,4/25/2008
EN,4,4/28/2008
CA,32,4/28/2008
176,195,4/28/2008
278,125,4/28/2008
306,125,4/28/2008
930,75,4/28/2008
176,195,4/28/2008
306,195,4/28/2008
930,111,4/28/2008
930,70,4/28/2008
temp3,100,4/28/2008
en,5,4/29/2008
ca,37,4/29/2008
176,280,4/29/2008
278,125,4/29/2008
306,125,4/29/2008
930,75,4/29/2008
79,46,4/29/2008
RS,50,4/29/2008
176,174,4/29/2008
306,38,4/29/2008
930,175,4/29/2008
79,99,4/29/2008
79,154,4/29/2008
EN,6,4/30/2008
CA,55,4/30/2008
176,285,4/30/2008
278,150,4/30/2008
306,150,4/30/2008
930,75,4/30/2008
RS,50,4/30/2008
176,132,4/30/2008
306,237,4/30/2008
930,174,4/30/2008
930,41,4/30/2008
176,266,5/1/2008
278,125,5/1/2008
306,125,5/1/2008
930,75,5/1/2008
RS,49,5/1/2008
CA,52,5/1/2008
EN,4,5/1/2008
en,3,5/2/2008
176,237,5/2/2008
278,135,5/2/2008
306,135,5/2/2008
rs,100,5/2/2008
185,73,5/2/2008
canada,60,5/2/2008
176,114,5/2/2008
306,155,5/2/2008
79,132,5/2/2008
185,132,5/2/2008
canada,29,5/5/2008
en,5,5/5/2008
176,193,5/5/2008
278,125,5/5/2008
306,125,5/5/2008
930,75,5/5/2008
79,34,5/5/2008
robert s,50,5/5/2008
176,305,5/6/2008
278,125,5/6/2008
306,125,5/6/2008
RS,48,5/6/2008
185,50,5/6/2008
CA,30,5/6/2008
EN,4,5/6/2008
176,127,5/6/2008
306,6,5/6/2008
79,140,5/6/2008
185,140,5/6/2008
185,155,5/6/2008
176,285,5/7/2008
278,150,5/7/2008
306,150,5/7/2008
79,70,5/7/2008
rs,100,5/7/2008
185,75,5/7/2008
ca,39,5/7/2008
en,6,5/7/2008
176,146,5/7/2008
278,79,5/7/2008
306,224,5/7/2008
en,7,5/8/2008
ca,39,5/8/2008
176,254,5/8/2008
278,150,5/8/2008
306,150,5/8/2008
930,75,5/8/2008
79,43,5/8/2008
176,148,5/8/2008
306,73,5/8/2008
930,168,5/8/2008
79,100,5/8/2008
79,75,5/8/2008
en,5,5/9/2008
ca,114,5/9/2008
176,176,5/9/2008
176,180,5/9/2008
306,125,5/9/2008
930,75,5/9/2008
930,92,5/9/2008
79,50,5/9/2008
79,150,5/9/2008
rs,94,5/9/2008
185,50,5/9/2008
185,150,5/9/2008
185,99,5/9/2008
176,268,5/12/2008
278,125,5/12/2008
306,125,5/12/2008
185,55,5/12/2008
CA,37,5/12/2008
EN,4,5/12/2008
176,171,5/12/2008
306,90,5/12/2008
79,98,5/12/2008
185,98,5/12/2008
306,226,5/12/2008
176,338,5/13/2008
278,150,5/13/2008
306,150,5/13/2008
79,69,5/13/2008
185,75,5/13/2008
CA,61,5/13/2008
EN,3,5/13/2008
176,233,5/13/2008
306,14,5/13/2008
79,129,5/13/2008
185,130,5/13/2008
185,100,5/13/2008
BO,46,5/13/2008
176,321,5/14/2008
278,150,5/14/2008
306,150,5/14/2008
79,38,5/14/2008
185,75,5/14/2008
CA,37,5/14/2008
EN,9,5/14/2008
176,125,5/14/2008
306,244,5/14/2008
79,123,5/14/2008
176,345,5/15/2008
278,150,5/15/2008
306,150,5/15/2008
209,77,5/15/2008
79,77,5/15/2008
EN,1,5/15/2008
CA,86,5/15/2008
176,112,5/15/2008
278,84,5/15/2008
306,250,5/15/2008
79,90,5/15/2008
79,77,5/15/2008
176,343,5/16/2008
278,150,5/16/2008
306,150,5/16/2008
79,56,5/16/2008
185,75,5/16/2008
209,75,5/16/2008
ca,32,5/16/2008
en,7,5/16/2008
176,95,5/16/2008
79,119,5/16/2008
185,45,5/16/2008
209,45,5/16/2008
176,254,5/19/2008
306,150,5/19/2008
930,100,5/19/2008
79,23,5/19/2008
185,100,5/19/2008
209,75,5/19/2008
ca,40,5/19/2008
en,3,5/19/2008
176,97,5/19/2008
930,98,5/19/2008
79,150,5/19/2008
185,150,5/19/2008
209,132,5/19/2008
ca,3,5/20/2008
176,228,5/20/2008
306,150,5/20/2008
930,100,5/20/2008
79,75,5/20/2008
185,100,5/20/2008
209,75,5/20/2008
176,108,5/20/2008
930,65,5/20/2008
79,50,5/20/2008
185,50,5/20/2008
209,75,5/20/2008
209,108,5/20/2008
176,307,5/21/2008
278,125,5/21/2008
306,125,5/21/2008
930,75,5/21/2008
930,152,5/21/2008
ca,49,5/21/2008
en,5,5/21/2008
176,112,5/21/2008
306,143,5/21/2008
930,139,5/21/2008
176,276,5/22/2008
278,125,5/22/2008
306,125,5/22/2008
930,66,5/22/2008
ca,45,5/22/2008
en,2,5/22/2008
176,161,5/22/2008
306,238,5/22/2008
930,199,5/22/2008
79,53,5/22/2008
79,115,5/22/2008
209,53,5/22/2008
209,7,5/22/2008
176,275,5/23/2008
278,125,5/23/2008
306,125,5/23/2008
930,75,5/23/2008
79,50,5/23/2008
CANADA,33,5/23/2008
EN,6,5/23/2008
176,131,5/23/2008
306,60,5/23/2008
930,182,5/23/2008
TEMP6,75,5/23/2008
176,164,5/27/2008
278,125,5/27/2008
306,125,5/27/2008
930,75,5/27/2008
CAN,68,5/27/2008
EN,6,5/27/2008
176,440,5/28/2008
278,125,5/28/2008
306,125,5/28/2008
306,83,5/28/2008
930,50,5/28/2008
930,168,5/28/2008
79,31,5/28/2008
79,66,5/28/2008
temp6,50,5/28/2008
ca,47,5/28/2008
en,2,5/28/2008
185,43,5/28/2008
176,173,5/29/2008
306,135,5/29/2008
278,135,5/29/2008
930,100,5/29/2008
79,20,5/29/2008
106,7,5/29/2008
can,7,5/29/2008
79,2,5/29/2008
0176,88,5/29/2008
278,170,5/29/2008
306,170,5/29/2008
176,88,5/29/2008
temp6,56,5/29/2008
176,263,5/30/2008
e,3,5/30/2008
79,58,5/30/2008
306,130,5/30/2008
278,130,5/30/2008
930,100,5/30/2008
278,200,5/30/2008
306,154,5/30/2008
176,199,5/30/2008
7,36,5/30/2008
106,6,5/30/2008
930,32,5/30/2008
306,119,5/30/2008
176,277,6/2/2008
278,125,6/2/2008
306,125,6/2/2008
930,75,6/2/2008
79,37,6/2/2008
temp6,75,6/2/2008
en,7,6/2/2008
ca,13,6/2/2008
176,342,6/3/2008
278,125,6/3/2008
306,125,6/3/2008
930,75,6/3/2008
temp6,75,6/3/2008
ca,101,6/3/2008
en,7,6/3/2008
176,140,6/3/2008
306,45,6/3/2008
930,120,6/3/2008
930,148,6/3/2008
176,282,6/4/2008
278,125,6/4/2008
306,125,6/4/2008
79,15,6/4/2008
930,75,6/4/2008
ca,44,6/4/2008
en,2,6/4/2008
176,255,6/5/2008
278,150,6/5/2008
306,150,6/5/2008
930,75,6/5/2008
79,40,6/5/2008
temp6,75,6/5/2008
ca,51,6/5/2008
en,4,6/5/2008
176,292,6/6/2008
278,150,6/6/2008
306,150,6/6/2008
930,75,6/6/2008
992,75,6/6/2008
TEMP6,75,6/6/2008
CA,54,6/6/2008
EN,12,6/6/2008
176,89,6/6/2008
306,214,6/6/2008
930,202,6/6/2008
176,184,6/9/2008
278,125,6/9/2008
306,125,6/9/2008
930,75,6/9/2008
79,72,6/9/2008
CC,75,6/9/2008
992,53,6/9/2008
CA,42,6/9/2008
EN,6,6/9/2008
176,80,6/9/2008
306,263,6/9/2008
930,197,6/9/2008
176,332,6/10/2008
278,125,6/10/2008
306,125,6/10/2008
930,75,6/10/2008
79,44,6/10/2008
906,49,6/10/2008
ca,57,6/10/2008
en,7,6/10/2008
176,97,6/10/2008
306,122,6/10/2008
930,140,6/10/2008
79,83,6/10/2008
992,36,6/10/2008
176,343,6/11/2008
278,125,6/11/2008
306,125,6/11/2008
930,75,6/11/2008
79,31,6/11/2008
906,26,6/11/2008
ca,79,6/11/2008
en,4,6/11/2008
176,98,6/11/2008
930,164,6/11/2008
79,92,6/11/2008
79,68,6/11/2008
930,61,6/11/2008
176,370,6/12/2008
278,125,6/12/2008
306,125,6/12/2008
930,75,6/12/2008
79,65,6/12/2008
CA,36,6/12/2008
EN,3,6/12/2008
176,109,6/12/2008
278,70,6/12/2008
306,260,6/12/2008
930,179,6/12/2008
906,75,6/12/2008
992,42,6/12/2008
176,207,6/13/2008
278,125,6/13/2008
306,125,6/13/2008
930,75,6/13/2008
79,65,6/13/2008
906,75,6/13/2008
ca,28,6/13/2008
176,124,6/13/2008
306,40,6/13/2008
930,200,6/13/2008
79,156,6/13/2008
79,52,6/13/2008
992,75,6/13/2008
176,195,6/16/2008
278,129,6/16/2008
306,129,6/16/2008
906,75,6/16/2008
992,75,6/16/2008
CA,53,6/16/2008
EN,6,6/16/2008
176,110,6/16/2008
306,207,6/16/2008
79,95,6/16/2008
79,93,6/16/2008
176,305,6/17/2008
278,125,6/17/2008
306,125,6/17/2008
930,75,6/17/2008
906,75,6/17/2008
992,75,6/17/2008
en,49,6/17/2008
en,6,6/17/2008
176,97,6/17/2008
278,225,6/17/2008
306,9,6/17/2008
176,259,6/18/2008
278,150,6/18/2008
306,150,6/18/2008
930,75,6/18/2008
906,75,6/18/2008
992,75,6/18/2008
ca,28,6/18/2008
en,5,6/18/2008
176,167,6/18/2008
306,156,6/18/2008
930,146,6/18/2008
176,195,6/19/2008
278,125,6/19/2008
306,125,6/19/2008
930,75,6/19/2008
79,50,6/19/2008
ca,66,6/19/2008
en,5,6/19/2008
176,158,6/19/2008
306,133,6/19/2008
930,156,6/19/2008
79,120,6/19/2008
176,364,6/20/2008
79,175,6/20/2008
278,400,6/20/2008
306,336,6/20/2008
,,6/20/2008
,,6/20/2008
,,6/20/2008
,,6/20/2008
,,6/20/2008
,,6/20/2008
,,6/20/2008
,,6/20/2008
176,146,6/23/2008
278,100,6/23/2008
306,42,6/23/2008
ca,27,6/23/2008
en,1,6/23/2008
306,181,6/23/2008
306,31,6/23/2008
930,181,6/23/2008
930,226,6/23/2008
906,75,6/23/2008
992,75,6/23/2008
176,123,6/23/2008
176,370,6/24/2008
278,125,6/24/2008
306,125,6/24/2008
930,75,6/24/2008
79,57,6/24/2008
974,75,6/24/2008
ca,23,6/24/2008
en,4,6/24/2008
176,113,6/24/2008
278,71,6/24/2008
306,300,6/24/2008
176,307,6/25/2008
278,125,6/25/2008
306,125,6/25/2008
930,75,6/25/2008
974,54,6/25/2008
ca,19,6/25/2008
en,7,6/25/2008
176,121,6/25/2008
306,186,6/25/2008
930,200,6/25/2008
930,126,6/25/2008
176,272,6/26/2008
278,125,6/26/2008
306,125,6/26/2008
930,75,6/26/2008
79,63,6/26/2008
ca,54,6/26/2008
en,6,6/26/2008
176,198,6/27/2008
278,125,6/27/2008
306,125,6/27/2008
79,53,6/27/2008
930,75,6/27/2008
CA,22,6/27/2008
EN,2,6/27/2008
176,165,6/27/2008
306,227,6/27/2008
79,100,6/27/2008
79,23,6/27/2008
992,75,6/27/2008
176,164,6/30/2008
278,100,6/30/2008
306,100,6/30/2008
930,61,6/30/2008
CA,24,6/30/2008
EN,2,6/30/2008
176,204,7/1/2008
278,125,7/1/2008
306,125,7/1/2008
930,75,7/1/2008
ca,13,7/1/2008
en,1,7/1/2008
176,111,7/1/2008
306,119,7/1/2008
930,200,7/1/2008
185,79,7/1/2008
185,85,7/1/2008
974,48,7/1/2008
176,262,7/2/2008
278,125,7/2/2008
306,125,7/2/2008
930,75,7/2/2008
974,75,7/2/2008
992,75,7/2/2008
BO,52,7/2/2008
CA,2,7/2/2008
EN,3,7/2/2008
176,165,7/3/2008
278,125,7/3/2008
306,125,7/3/2008
930,75,7/3/2008
974,55,7/3/2008
CA,55,7/3/2008
EN,3,7/3/2008
176,154,7/3/2008
306,80,7/3/2008
930,98,7/3/2008
930,84,7/3/2008
176,262,7/7/2008
278,125,7/7/2008
306,125,7/7/2008
306,117,7/7/2008
930,75,7/7/2008
930,186,7/7/2008
974,75,7/7/2008
CA,75,7/7/2008
EN,10,7/7/2008
930,68,7/7/2008
176,214,7/8/2008
278,125,7/8/2008
306,125,7/8/2008
930,75,7/8/2008
974,55,7/8/2008
CA,55,7/8/2008
176,150,7/8/2008
306,79,7/8/2008
930,191,7/8/2008
992,115,7/8/2008
176,213,7/9/2008
278,125,7/9/2008
306,125,7/9/2008
930,75,7/9/2008
974,75,7/9/2008
ca,37,7/9/2008
en,2,7/9/2008
176,152,7/9/2008
306,68,7/9/2008
930,176,7/9/2008
930,138,7/9/2008
176,194,7/10/2008
278,125,7/10/2008
306,125,7/10/2008
930,75,7/10/2008
974,71,7/10/2008
CA,53,7/10/2008
EN,7,7/10/2008
176,99,7/10/2008
306,166,7/10/2008
930,200,7/10/2008
79,115,7/10/2008
79,139,7/10/2008
176,272,7/11/2008
278,125,7/11/2008
306,125,7/11/2008
930,72,7/11/2008
79,46,7/11/2008
ca,157,7/11/2008
en,3,7/11/2008
176,277,7/14/2008
278,125,7/14/2008
306,125,7/14/2008
930,75,7/14/2008
79,70,7/14/2008
CA,48,7/14/2008
EN,3,7/14/2008
176,122,7/14/2008
306,197,7/14/2008
930,226,7/14/2008
79,150,7/14/2008
185,150,7/14/2008
974,48,7/14/2008
176,286,7/15/2008
278,150,7/15/2008
306,150,7/15/2008
360,90,7/15/2008
930,75,7/15/2008
930,71,7/15/2008
79,72,7/15/2008
974,100,7/15/2008
992,76,7/15/2008
ca,17,7/15/2008
en,4,7/15/2008
,,7/15/2008
,,7/15/2008
176,177,7/16/2008
278,125,7/16/2008
306,125,7/16/2008
930,75,7/16/2008
974,75,7/16/2008
ca,46,7/16/2008
en,3,7/16/2008
176,251,7/17/2008
278,125,7/17/2008
306,125,7/17/2008
930,75,7/17/2008
974,75,7/17/2008
992,75,7/17/2008
ca,50,7/17/2008
en,4,7/17/2008
176,134,7/17/2008
306,9,7/17/2008
930,231,7/17/2008
79,48,7/17/2008
176,284,7/18/2008
278,305,7/18/2008
306,405,7/18/2008
79,50,7/18/2008
185,18,7/18/2008
974,107,7/18/2008
992,15,7/18/2008
7,39,7/18/2008
en,1,7/18/2008
176,218,7/21/2008
278,125,7/21/2008
306,125,7/21/2008
79,28,7/21/2008
974,75,7/21/2008
992,75,7/21/2008
C,25,7/21/2008
S,4,7/21/2008
176,120,7/21/2008
278,44,7/21/2008
306,232,7/21/2008
176,185,7/22/2008
278,100,7/22/2008
306,100,7/22/2008
79,59,7/22/2008
974,75,7/22/2008
s,6,7/22/2008
c,35,7/22/2008
176,303,7/23/2008
278,125,7/23/2008
306,125,7/23/2008
79,42,7/23/2008
974,50,7/23/2008
992,50,7/23/2008
c,42,7/23/2008
s,5,7/23/2008
176,126,7/23/2008
306,167,7/23/2008
79,266,7/23/2008
185,116,7/23/2008
185,200,7/23/2008
176,261,7/24/2008
278,125,7/24/2008
306,125,7/24/2008
79,54,7/24/2008
974,100,7/24/2008
992,74,7/24/2008
C,40,7/24/2008
S,9,7/24/2008
176,99,7/24/2008
306,224,7/24/2008
79,128,7/24/2008
176,329,7/25/2008
278,143,7/25/2008
306,143,7/25/2008
79,50,7/25/2008
ca,69,7/25/2008
en,9,7/25/2008
176,166,7/25/2008
306,145,7/25/2008
79,172,7/25/2008
79,108,7/25/2008
176,204,7/28/2008
278,125,7/28/2008
306,125,7/28/2008
79,50,7/28/2008
974,75,7/28/2008
992,75,7/28/2008
c,40,7/28/2008
en,9,7/28/2008
176,113,7/28/2008
306,169,7/28/2008
79,120,7/28/2008
176,253,7/29/2008
278,150,7/29/2008
306,150,7/29/2008
79,74,7/29/2008
974,100,7/29/2008
992,71,7/29/2008
c,39,7/29/2008
en,2,7/29/2008
176,119,7/29/2008
306,122,7/29/2008
79,164,7/29/2008
176,317,7/30/2008
278,125,7/30/2008
306,125,7/30/2008
79,73,7/30/2008
974,75,7/30/2008
c,25,7/30/2008
en,7,7/30/2008
176,140,7/30/2008
278,41,7/30/2008
306,275,7/30/2008
79,141,7/30/2008
176,182,7/31/2008
278,125,7/31/2008
306,125,7/31/2008
79,33,7/31/2008
c,55,7/31/2008
en,6,7/31/2008
176,228,8/1/2008
278,125,8/1/2008
306,125,8/1/2008
79,55,8/1/2008
c,44,8/1/2008
en,6,8/1/2008
176,133,8/1/2008
306,274,8/1/2008
79,69,8/1/2008
974,100,8/1/2008
992,31,8/1/2008
176,295,8/4/2008
278,125,8/4/2008
306,125,8/4/2008
79,51,8/4/2008
974,75,8/4/2008
c,8,8/4/2008
en,12,8/4/2008
176,113,8/4/2008
306,168,8/4/2008
79,144,8/4/2008
79,12,8/4/2008
992,75,8/4/2008
176,314,8/5/2008
278,125,8/5/2008
306,125,8/5/2008
79,65,8/5/2008
974,100,8/5/2008
992,100,8/5/2008
c,6,8/5/2008
en,8,8/5/2008
176,114,8/5/2008
306,80,8/5/2008
79,150,8/5/2008
185,56,8/5/2008
185,93,8/5/2008
,,8/5/2008
176,188,8/6/2008
278,125,8/6/2008
306,125,8/6/2008
79,74,8/6/2008
974,75,8/6/2008
992,75,8/6/2008
c,36,8/6/2008
en,7,8/6/2008
176,140,8/6/2008
278,250,8/6/2008
306,174,8/6/2008
185,115,8/6/2008
176,217,8/7/2008
278,125,8/7/2008
306,125,8/7/2008
79,75,8/7/2008
974,75,8/7/2008
C,38,8/7/2008
EN,4,8/7/2008
176,109,8/7/2008
306,140,8/7/2008
79,152,8/7/2008
185,112,8/7/2008
176,236,8/8/2008
278,150,8/8/2008
306,150,8/8/2008
79,49,8/8/2008
974,75,8/8/2008
992,75,8/8/2008
c,35,8/8/2008
en,6,8/8/2008
176,260,8/11/2008
278,125,8/11/2008
306,125,8/11/2008
79,71,8/11/2008
974,48,8/11/2008
c,44,8/11/2008
en,7,8/11/2008
176,163,8/11/2008
306,262,8/11/2008
,,8/11/2008
176,262,8/12/2008
278,150,8/12/2008
306,150,8/12/2008
79,71,8/12/2008
974,75,8/12/2008
992,75,8/12/2008
C,60,8/12/2008
EN,8,8/12/2008
176,107,8/12/2008
306,203,8/12/2008
79,150,8/12/2008
185,100,8/12/2008
176,290,8/13/2008
278,125,8/13/2008
306,125,8/13/2008
79,72,8/13/2008
974,75,8/13/2008
992,75,8/13/2008
c,28,8/13/2008
en,9,8/13/2008
176,93,8/13/2008
306,108,8/13/2008
79,114,8/13/2008
79,96,8/13/2008
176,241,8/14/2008
278,125,8/14/2008
306,125,8/14/2008
79,57,8/14/2008
79,75,8/14/2008
CA,30,8/14/2008
EN,4,8/14/2008
176,133,8/14/2008
278,43,8/14/2008
306,181,8/14/2008
,,8/14/2008
176,319,8/18/2008
278,137,8/18/2008
306,137,8/18/2008
79,74,8/18/2008
974,75,8/18/2008
992,75,8/18/2008
CA,37,8/18/2008
EN,8,8/18/2008
176,86,8/18/2008
306,18,8/18/2008
278,300,8/18/2008
BO,29,8/18/2008
176,241,8/19/2008
278,125,8/19/2008
306,125,8/19/2008
79,57,8/19/2008
974,90,8/19/2008
ca,32,8/19/2008
en,7,8/19/2008
176,114,8/19/2008
306,145,8/19/2008
79,99,8/19/2008
79,27,8/19/2008
992,90,8/19/2008
176,190,8/20/2008
278,125,8/20/2008
306,125,8/20/2008
79,62,8/20/2008
974,75,8/20/2008
c,62,8/20/2008
en,12,8/20/2008
176,73,8/20/2008
278,22,8/20/2008
306,250,8/20/2008
79,29,8/20/2008
176,242,8/21/2008
278,125,8/21/2008
306,125,8/21/2008
79,69,8/21/2008
974,51,8/21/2008
CA,35,8/21/2008
EN,4,8/21/2008
176,206,8/22/2008
306,125,8/22/2008
79,72,8/22/2008
974,89,8/22/2008
CA,35,8/22/2008
EN,9,8/22/2008
176,174,8/27/2008
278,125,8/27/2008
306,125,8/27/2008
79,47,8/27/2008
974,75,8/27/2008
992,75,8/27/2008
c,36,8/27/2008
en,5,8/27/2008
176,153,8/27/2008
278,273,8/27/2008
306,140,8/27/2008
176,379,8/28/2008
278,125,8/28/2008
306,125,8/28/2008
79,76,8/28/2008
992,75,8/28/2008
C,49,8/28/2008
EN,9,8/28/2008
176,87,8/28/2008
278,246,8/28/2008
306,85,8/28/2008
176,152,8/29/2008
278,143,8/29/2008
306,143,8/29/2008
79,50,8/29/2008
974,100,8/29/2008
992,100,8/29/2008
c,35,8/29/2008
en,9,8/29/2008
176,178,9/2/2008
278,125,9/2/2008
306,125,9/2/2008
974,100,9/2/2008
992,79,9/2/2008
CA,16,9/2/2008
EN,3,9/2/2008
176,104,9/2/2008
278,17,9/2/2008
306,255,9/2/2008
bo,35,9/2/2008
176,275,9/3/2008
278,125,9/3/2008
306,125,9/3/2008
79,60,9/3/2008
974,65,9/3/2008
992,65,9/3/2008
c,51,9/3/2008
en,6,9/3/2008
176,244,9/4/2008
278,125,9/4/2008
306,125,9/4/2008
79,60,9/4/2008
974,32,9/4/2008
c,81,9/4/2008
en,6,9/4/2008
176,221,9/5/2008
278,123,9/5/2008
306,123,9/5/2008
974,100,9/5/2008
992,100,9/5/2008
CA,44,9/5/2008
EN,8,9/5/2008
176,193,9/8/2008
278,125,9/8/2008
306,125,9/8/2008
974,75,9/8/2008
992,40,9/8/2008
c,26,9/8/2008
en,8,9/8/2008
176,115,9/8/2008
278,17,9/8/2008
306,186,9/8/2008
185,68,9/8/2008
176,251,9/9/2008
278,125,9/9/2008
306,125,9/9/2008
79,75,9/9/2008
974,100,9/9/2008
992,35,9/9/2008
ca,36,9/9/2008
en,4,9/9/2008
176,386,9/10/2008
278,125,9/10/2008
306,125,9/10/2008
79,62,9/10/2008
974,75,9/10/2008
992,75,9/10/2008
c,56,9/10/2008
en,8,9/10/2008
176,212,9/11/2008
278,130,9/11/2008
306,130,9/11/2008
79,72,9/11/2008
c,34,9/11/2008
en,8,9/11/2008
176,129,9/11/2008
278,61,9/11/2008
306,199,9/11/2008
79,124,9/11/2008
176,207,9/12/2008
278,125,9/12/2008
306,125,9/12/2008
79,75,9/12/2008
974,75,9/12/2008
